Date,State,Confirmed,Recovered,Deceased,Migrated,Tested
2020-06-25,Tamil Nadu,70977,39999,911,0,1008974
2020-06-25,Tripura,1295,1026,1,0,59025
2020-06-25,India,491190,285671,15308,55,7776228
2020-06-25,State Unassigned,8493,0,0,0,
2020-06-25,Uttar Pradesh,20193,13119,611,0,620954
2020-06-25,Uttarakhand,2691,1758,36,17,61165
2020-06-25,West Bengal,15648,10190,606,0,439258
2020-06-26,Andaman and Nicobar Islands,72,43,0,0,14583
2020-06-26,Andhra Pradesh,11489,5196,146,0,791624
2020-06-26,Arunachal Pradesh,174,49,1,0,21890
2020-06-26,Assam,6920,4248,9,3,362713
2020-06-26,Bihar,8678,6669,56,0,189643
2020-06-26,Chandigarh,425,335,6,0,7201
2020-06-26,Chhattisgarh,2545,1885,13,0,144828
2020-06-26,Delhi,77240,47091,2492,0,459156
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,169,50,0,1,30602
2020-06-26,Goa,1039,370,2,0,60350
2020-06-26,Gujarat,30158,22038,1772,0,351179
2020-06-26,Himachal Pradesh,864,494,8,13,72688
2020-06-26,Haryana,12884,8016,211,0,241941
2020-06-26,Jharkhand,2294,1647,12,0,133082
2020-06-26,Jammu and Kashmir,6762,4080,91,0,338903
2020-06-26,Karnataka,11005,6918,180,4,568058
2020-06-26,Kerala,3877,2006,23,2,209456
2020-06-26,Ladakh,946,467,1,0,13636
2020-06-26,Maharashtra,152765,79815,7106,15,873570
2020-06-26,Meghalaya,48,42,1,0,18103
2020-06-26,Manipur,1075,393,0,0,45253
2020-06-26,Madhya Pradesh,12798,9804,546,0,329079
2020-06-26,Mizoram,147,47,0,0,12753
2020-06-26,Nagaland,371,162,0,0,13085
2020-06-26,Odisha,6180,4422,24,0,244588
2020-06-26,Punjab,4957,3201,122,0,276919
2020-06-26,Puducherry,534,203,9,0,14689
2020-06-26,Rajasthan,16660,13062,380,0,770174
2020-06-26,Sikkim,87,39,0,0,10212
2020-06-26,Telangana,12349,4766,237,0,75308
2020-06-26,Tamil Nadu,74622,41357,957,0,1042649
2020-06-26,Tripura,1330,1062,1,0,60199
2020-06-26,India,509445,295917,15689,56,7996707
2020-06-26,State Unassigned,8123,0,0,0,
2020-06-26,Uttar Pradesh,20943,13583,630,0,642833
2020-06-26,Uttarakhand,2725,1822,37,18,62500
2020-06-26,West Bengal,16190,10535,616,0,448795
2020-06-27,Andaman and Nicobar Islands,72,43,0,0,14851
2020-06-27,Andhra Pradesh,12285,5480,157,0,816082
2020-06-27,Arunachal Pradesh,177,54,1,0,22623
2020-06-27,Assam,7166,4815,10,3,374519
2020-06-27,Bihar,8980,6930,58,0,198385
2020-06-27,Chandigarh,428,335,6,0,7342
2020-06-27,Chhattisgarh,2610,1937,13,0,152874
2020-06-27,Delhi,80188,49301,2558,0,478336
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,184,56,0,1,31015
2020-06-27,Goa,1128,420,2,0,61687
2020-06-27,Gujarat,30773,22417,1790,0,357148
2020-06-27,Himachal Pradesh,894,501,8,13,74764
2020-06-27,Haryana,13427,8472,218,0,247139
2020-06-27,Jharkhand,2339,1724,12,0,135276
2020-06-27,Jammu and Kashmir,6966,4225,93,0,345426
2020-06-27,Karnataka,11923,7289,191,4,581635
2020-06-27,Kerala,4072,2108,23,2,215243
2020-06-27,Ladakh,960,554,1,0,13717
2020-06-27,Maharashtra,159133,84245,7273,15,900423
2020-06-27,Meghalaya,48,42,1,0,18288
2020-06-27,Manipur,1092,432,0,0,48220
2020-06-27,Madhya Pradesh,12965,9971,550,0,337041
2020-06-27,Mizoram,150,55,0,0,12846
2020-06-27,Nagaland,387,164,0,0,14217
2020-06-27,Odisha,6350,4606,25,0,249902
2020-06-27,Punjab,5056,3320,128,0,284431
2020-06-27,Puducherry,619,221,10,0,15225
2020-06-27,Rajasthan,16944,13367,391,0,784803
2020-06-27,Sikkim,87,49,0,0,10219
2020-06-27,Telangana,13436,4928,243,0,79231
2020-06-27,Tamil Nadu,78335,44094,1025,0,1077454
2020-06-27,Tripura,1339,1078,1,0,61194
2020-06-27,India,529587,310146,16103,56,8227802
2020-06-27,State Unassigned,8023,0,0,0,
2020-06-27,Uttar Pradesh,21549,14215,649,0,663096
2020-06-27,Uttarakhand,2791,1909,37,18,63960
2020-06-27,West Bengal,16711,10789,629,0,458343
2020-06-28,Andaman and Nicobar Islands,83,45,0,0,15094
2020-06-28,Andhra Pradesh,13098,5908,169,0,841860
2020-06-28,Arunachal Pradesh,182,60,1,0,23011
2020-06-28,Assam,7493,5089,11,3,385299
2020-06-28,Bihar,9224,7156,62,0,205832
2020-06-28,Chandigarh,431,336,6,0,7455
2020-06-28,Chhattisgarh,2694,2062,13,0,154526
2020-06-28,Delhi,83077,52607,2623,0,498416
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,188,69,0,1,31321
2020-06-28,Goa,1198,478,3,0,62945
2020-06-28,Gujarat,31397,22808,1809,0,363306
2020-06-28,Himachal Pradesh,916,518,8,13,76556
2020-06-28,Haryana,13829,8917,223,0,252356
2020-06-28,Jharkhand,2364,1793,12,0,137438
2020-06-28,Jammu and Kashmir,7093,4316,94,0,351865
2020-06-28,Karnataka,13190,7509,207,4,595470
2020-06-28,Kerala,4190,2150,23,2,220821
2020-06-28,Ladakh,963,586,1,0,13717
2020-06-28,Maharashtra,164626,86575,7429,15,926934
2020-06-28,Meghalaya,50,42,1,0,18441
2020-06-28,Manipur,1185,455,0,0,48220
2020-06-28,Madhya Pradesh,13186,10084,557,0,344836
2020-06-28,Mizoram,151,55,0,0,13012
2020-06-28,Nagaland,415,164,0,0,15240
2020-06-28,Odisha,6614,4743,28,0,255809
2020-06-28,Punjab,5216,3526,133,0,289923
2020-06-28,Puducherry,648,252,11,0,15892
2020-06-28,Rajasthan,17271,13611,399,0,800214
2020-06-28,Sikkim,88,49,0,0,10364
2020-06-28,Telangana,14419,5172,247,0,82458
2020-06-28,Tamil Nadu,82275,45537,1079,0,1110402
2020-06-28,Tripura,1351,1086,1,0,62278
2020-06-28,India,549197,321777,16487,56,8398362
2020-06-28,State Unassigned,7839,0,0,0,
2020-06-28,Uttar Pradesh,22147,14808,660,0,684296
2020-06-28,Uttarakhand,2823,2018,38,18,64984
2020-06-28,West Bengal,17283,11193,639,0,468906
2020-06-29,Andaman and Nicobar Islands,90,45,0,0,15410
2020-06-29,Andhra Pradesh,13891,6232,180,0,872076
2020-06-29,Arunachal Pradesh,187,61,1,0,23709
2020-06-29,Assam,7795,5334,11,3,399393
2020-06-29,Bihar,9618,7374,63,0,212659
2020-06-29,Chandigarh,434,349,6,0,7548
2020-06-29,Chhattisgarh,2795,2150,13,0,156386
2020-06-29,Delhi,85161,56235,2680,0,514573
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,203,75,0,1,31602
2020-06-29,Goa,1251,524,3,0,64375
2020-06-29,Gujarat,32023,23248,1828,0,367739
2020-06-29,Himachal Pradesh,942,556,8,13,77384
2020-06-29,Haryana,14210,9502,232,0,260341
2020-06-29,Jharkhand,2426,1849,15,0,139907
2020-06-29,Jammu and Kashmir,7237,4585,95,0,358530
2020-06-29,Karnataka,14295,7685,226,4,605159
2020-06-29,Kerala,4312,2229,24,2,224737
2020-06-29,Ladakh,964,616,1,0,13886
2020-06-29,Maharashtra,169883,88960,7610,15,946518
2020-06-29,Meghalaya,51,42,1,0,18707
2020-06-29,Manipur,1227,494,0,0,49882
2020-06-29,Madhya Pradesh,13370,10199,564,0,353612
2020-06-29,Mizoram,151,61,0,0,13072
2020-06-29,Nagaland,451,168,0,0,15905
2020-06-29,Odisha,6859,4946,30,0,260428
2020-06-29,Punjab,5418,3764,138,0,294448
2020-06-29,Puducherry,690,262,11,0,16479
2020-06-29,Rajasthan,17660,13921,405,0,809777
2020-06-29,Sikkim,88,49,0,0,10440
2020-06-29,Telangana,15394,5582,253,0,85106
2020-06-29,Tamil Nadu,86224,47749,1141,0,1140441
2020-06-29,Tripura,1385,1092,1,0,63364
2020-06-29,India,567536,335274,16904,60,8608654
2020-06-29,State Unassigned,7285,0,0,0,
2020-06-29,Uttar Pradesh,22828,15506,672,0,707839
2020-06-29,Uttarakhand,2831,2111,39,22,66396
2020-06-29,West Bengal,17907,11719,653,0,478419
2020-06-30,Andaman and Nicobar Islands,97,45,0,0,15709
2020-06-30,Andhra Pradesh,14595,6511,187,0,890190
2020-06-30,Arunachal Pradesh,191,62,1,0,24237
2020-06-30,Assam,8408,5648,12,3,412214
2020-06-30,Bihar,9988,7544,68,0,220890
2020-06-30,Chandigarh,440,364,6,0,7689
2020-06-30,Chhattisgarh,2858,2250,13,0,160650
2020-06-30,Delhi,87360,58348,2742,0,531752
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,213,82,0,1,32031
2020-06-30,Goa,1315,596,3,0,66491
2020-06-30,Gujarat,32643,23670,1847,0,373613
2020-06-30,Himachal Pradesh,953,575,9,13,79499
2020-06-30,Haryana,14548,9972,236,0,264203
2020-06-30,Jharkhand,2490,1884,15,0,142641
2020-06-30,Jammu and Kashmir,7497,4722,101,0,365058
2020-06-30,Karnataka,15242,7920,246,4,620747
2020-06-30,Kerala,4443,2304,25,2,231570
2020-06-30,Ladakh,973,648,1,0,13886
2020-06-30,Maharashtra,174761,90911,7855,16,970161
2020-06-30,Meghalaya,53,42,1,0,19294
2020-06-30,Manipur,1234,553,0,0,49882
2020-06-30,Madhya Pradesh,13593,10395,572,0,365467
2020-06-30,Mizoram,160,122,0,0,13746
2020-06-30,Nagaland,459,168,0,0,16563
2020-06-30,Odisha,7065,5189,32,0,265431
2020-06-30,Punjab,5568,3867,144,0,301830
2020-06-30,Puducherry,714,272,12,0,17281
2020-06-30,Rajasthan,18008,14220,413,0,824213
2020-06-30,Sikkim,88,50,0,0,10535
2020-06-30,Telangana,16339,7294,260,0,88563
2020-06-30,Tamil Nadu,90167,50074,1201,0,1170683
2020-06-30,Tripura,1393,1092,1,0,64478
2020-06-30,India,585792,347839,17409,66,8826585
2020-06-30,State Unassigned,7004,0,0,0,
2020-06-30,Uttar Pradesh,23492,16084,697,0,727793
2020-06-30,Uttarakhand,2881,2231,41,27,69024
2020-06-30,West Bengal,18559,12130,668,0,488038
2020-07-01,Andaman and Nicobar Islands,100,50,0,0,15982
2020-07-01,Andhra Pradesh,15252,6988,193,0,918429
2020-07-01,Arunachal Pradesh,195,66,1,0,24856
2020-07-01,Assam,8956,5832,12,3,419878
2020-07-01,Bihar,10204,7811,73,0,228689
2020-07-01,Chandigarh,446,367,6,0,7792
2020-07-01,Chhattisgarh,2940,2303,14,0,163662
2020-07-01,Delhi,89802,59992,2803,0,551708
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,229,109,0,1,32435
2020-07-01,Goa,1387,670,4,0,67822
2020-07-01,Gujarat,33318,24038,1868,0,380640
2020-07-01,Himachal Pradesh,979,617,9,13,81516
2020-07-01,Haryana,14941,10499,240,0,269726
2020-07-01,Jharkhand,2525,1931,15,0,145692
2020-07-01,Jammu and Kashmir,7695,4856,105,0,371486
2020-07-01,Karnataka,16514,8065,253,4,637417
2020-07-01,Kerala,4594,2436,26,2,239017
2020-07-01,Ladakh,990,694,1,0,14076
2020-07-01,Maharashtra,180298,93154,8053,16,995343
2020-07-01,Meghalaya,55,42,1,0,19494
2020-07-01,Manipur,1260,579,0,0,49882
2020-07-01,Madhya Pradesh,13861,10655,581,0,372811
2020-07-01,Mizoram,160,123,0,0,13886
2020-07-01,Nagaland,501,182,0,0,17177
2020-07-01,Odisha,7316,5353,33,0,270678
2020-07-01,Punjab,5668,3989,149,0,308998
2020-07-01,Puducherry,739,301,12,0,18092
2020-07-01,Rajasthan,18312,14574,421,0,839370
2020-07-01,Sikkim,89,52,0,0,10723
2020-07-01,Telangana,17357,8082,267,0,92797
2020-07-01,Tamil Nadu,94049,52926,1264,0,1202204
2020-07-01,Tripura,1401,1093,1,0,65549
2020-07-01,India,605221,359903,17847,66,9056173
2020-07-01,State Unassigned,6915,0,0,0,
2020-07-01,Uttar Pradesh,24056,16629,718,0,758915
2020-07-01,Uttarakhand,2947,2317,41,27,70032
2020-07-01,West Bengal,19170,12528,683,0,497596
2020-07-02,Andaman and Nicobar Islands,109,51,0,0,16278
2020-07-02,Andhra Pradesh,16097,7313,198,0,932713
2020-07-02,Arunachal Pradesh,232,71,1,0,25440
2020-07-02,Assam,9435,6107,14,3,428866
2020-07-02,Bihar,10682,7994,78,0,235980
2020-07-02,Chandigarh,450,389,6,0,7938
2020-07-02,Chhattisgarh,3013,2362,14,0,166656
2020-07-02,Delhi,92175,63007,2864,0,572530
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,254,112,0,1,32834
2020-07-02,Goa,1482,734,4,0,70738
2020-07-02,Gujarat,33999,24601,1887,0,388065
2020-07-02,Himachal Pradesh,1014,632,9,13,83553
2020-07-02,Haryana,15509,11019,251,0,277031
2020-07-02,Jharkhand,2585,1988,15,0,148738
2020-07-02,Jammu and Kashmir,7849,4974,115,0,377961
2020-07-02,Karnataka,18016,8336,272,4,653627
2020-07-02,Kerala,4754,2638,26,2,246799
2020-07-02,Ladakh,991,729,1,0,14272
2020-07-02,Maharashtra,186626,101172,8178,16,1023296
2020-07-02,Meghalaya,58,43,1,0,19732
2020-07-02,Manipur,1279,616,0,0,53030
2020-07-02,Madhya Pradesh,14106,10815,589,0,380655
2020-07-02,Mizoram,162,126,0,0,13931
2020-07-02,Nagaland,535,197,0,0,17887
2020-07-02,Odisha,7545,5502,35,0,274672
2020-07-02,Punjab,5784,4144,152,0,317802
2020-07-02,Puducherry,802,331,12,0,18791
2020-07-02,Rajasthan,18662,14948,430,0,854274
2020-07-02,Sikkim,101,52,0,0,10900
2020-07-02,Telangana,18570,9069,275,0,98153
2020-07-02,Tamil Nadu,98392,56021,1321,0,1235692
2020-07-02,Tripura,1440,1146,1,0,67255
2020-07-02,India,627168,379902,18225,66,9297749
2020-07-02,State Unassigned,6832,0,0,0,
2020-07-02,Uttar Pradesh,24825,17221,735,0,781584
2020-07-02,Uttarakhand,2984,2405,42,27,72104
2020-07-02,West Bengal,19819,13037,699,0,508001
2020-07-03,Andaman and Nicobar Islands,116,54,0,0,16626
2020-07-03,Andhra Pradesh,16934,7632,206,0,971611
2020-07-03,Arunachal Pradesh,252,75,1,0,25917
2020-07-03,Assam,9800,6328,14,3,438882
2020-07-03,Bihar,11108,8211,84,0,243167
2020-07-03,Chandigarh,454,393,6,0,8074
2020-07-03,Chhattisgarh,3065,2414,14,0,177554
2020-07-03,Delhi,94695,65624,2923,0,596695
2020-07-03,Dadra and Nagar Haveli and Daman and Diu,304,133,0,1,33618
2020-07-03,Goa,1576,772,4,0,72691
2020-07-03,Gujarat,34686,24941,1905,0,395873
2020-07-03,Himachal Pradesh,1033,671,9,13,85116
2020-07-03,Haryana,16003,11691,255,0,288478
2020-07-03,Jharkhand,2697,2001,15,0,151699
2020-07-03,Jammu and Kashmir,8019,5075,119,0,385501
2020-07-03,Karnataka,19710,8807,293,4,671934
2020-07-03,Kerala,4965,2839,26,2,253011
2020-07-03,Ladakh,1002,776,1,0,14361
2020-07-03,Maharashtra,192990,104687,8376,16,1052643
2020-07-03,Meghalaya,62,43,1,0,20329
2020-07-03,Manipur,1316,639,0,0,53608
2020-07-03,Madhya Pradesh,14297,11049,593,0,389180
2020-07-03,Mizoram,162,127,0,0,14370
2020-07-03,Nagaland,539,228,0,0,18635
2020-07-03,Odisha,8106,5705,37,0,281523
2020-07-03,Punjab,5937,4266,157,0,324054
2020-07-03,Puducherry,824,384,13,0,19560
2020-07-03,Rajasthan,19052,15281,440,0,869602
2020-07-03,Sikkim,102,52,0,0,11072
2020-07-03,Telangana,20462,10195,283,0,104118
2020-07-03,Tamil Nadu,102721,58378,1385,0,1270720
2020-07-03,Tripura,1533,1199,1,0,68634
2020-07-03,India,649886,394319,18669,66,9540132
2020-07-03,State Unassigned,6031,0,0,0,
2020-07-03,Uttar Pradesh,25797,17597,749,0,810991
2020-07-03,Uttarakhand,3048,2481,42,27,73738
2020-07-03,West Bengal,20488,13571,717,0,519054
2020-07-04,Andaman and Nicobar Islands,119,66,0,0,16832
2020-07-04,Andhra Pradesh,17699,8008,218,0,996573
2020-07-04,Arunachal Pradesh,259,76,1,0,26569
2020-07-04,Assam,11002,6744,14,3,449629
2020-07-04,Bihar,11457,8488,88,0,251097
2020-07-04,Chandigarh,459,395,6,0,8209
2020-07-04,Chhattisgarh,3161,2526,14,0,179782
2020-07-04,Delhi,97200,68256,3004,0,620368
2020-07-04,Dadra and Nagar Haveli and Daman and Diu,341,142,0,1,33995
2020-07-04,Goa,1684,825,6,0,74314
2020-07-04,Gujarat,35398,25414,1926,0,404354
2020-07-04,Himachal Pradesh,1046,696,10,13,87019
2020-07-04,Haryana,16548,12257,260,0,298094
2020-07-04,Jharkhand,2739,2035,18,0,154618
2020-07-04,Jammu and Kashmir,8246,5143,127,0,392919
2020-07-04,Karnataka,21549,9246,335,4,689526
2020-07-04,Kerala,5205,3048,26,2,260011
2020-07-04,Ladakh,1005,826,1,0,14537
2020-07-04,Maharashtra,200064,108082,8671,16,1085160
2020-07-04,Meghalaya,70,43,1,0,20744
2020-07-04,Manipur,1325,667,0,0,54483
2020-07-04,Madhya Pradesh,14604,11234,598,0,398329
2020-07-04,Mizoram,164,130,0,0,14509
2020-07-04,Nagaland,563,228,0,0,19263
2020-07-04,Odisha,8601,5934,43,0,287090
2020-07-04,Punjab,6109,4306,162,0,331585
2020-07-04,Puducherry,904,405,14,0,20186
2020-07-04,Rajasthan,19532,15640,447,0,889355
2020-07-04,Sikkim,103,52,0,0,11242
2020-07-04,Telangana,22312,11537,288,0,110545
2020-07-04,Tamil Nadu,107001,60592,1450,0,1306884
2020-07-04,Tripura,1558,1202,1,0,69891
2020-07-04,India,673904,409065,19280,66,9789066
2020-07-04,State Unassigned,4999,0,0,0,
2020-07-04,Uttar Pradesh,26554,18154,773,0,834991
2020-07-04,Uttarakhand,3093,2502,42,27,76878
2020-07-04,West Bengal,21231,14166,736,0,530072
2020-07-05,Andaman and Nicobar Islands,125,72,0,0,16909
2020-07-05,Andhra Pradesh,18697,8422,232,0,1017140
2020-07-05,Arunachal Pradesh,269,78,1,0,26808
2020-07-05,Assam,11737,7434,14,3,459143
2020-07-05,Bihar,11860,8765,90,0,257896
2020-07-05,Chandigarh,466,395,6,0,8419
2020-07-05,Chhattisgarh,3207,2578,14,0,182636
2020-07-05,Delhi,99444,71339,3067,0,643504
2020-07-05,Dadra and Nagar Haveli and Daman and Diu,373,159,0,3,34179
2020-07-05,Goa,1761,936,7,0,75791
2020-07-05,Gujarat,36123,25900,1944,0,412124
2020-07-05,Himachal Pradesh,1063,724,10,13,88459
2020-07-05,Haryana,17005,12944,265,0,307159
2020-07-05,Jharkhand,2807,2045,19,0,156778
2020-07-05,Jammu and Kashmir,8429,5255,132,0,399385
2020-07-05,Karnataka,23474,9849,372,4,706425
2020-07-05,Kerala,5430,3174,26,2,268218
2020-07-05,Ladakh,1005,826,1,0,14537
2020-07-05,Maharashtra,206619,111740,8822,17,1116112
2020-07-05,Meghalaya,72,43,1,0,20950
2020-07-05,Manipur,1366,689,0,0,54483
2020-07-05,Madhya Pradesh,14930,11411,608,0,407882
2020-07-05,Mizoram,186,133,0,0,14981
2020-07-05,Nagaland,590,231,0,0,19867
2020-07-05,Odisha,9070,6224,46,0,292407
2020-07-05,Punjab,6283,4408,164,0,337789
2020-07-05,Puducherry,946,448,14,0,20778
2020-07-05,Rajasthan,20164,15928,456,0,909132
2020-07-05,Sikkim,125,61,0,13,11387
2020-07-05,Telangana,23902,12703,295,0,115835
2020-07-05,Tamil Nadu,111151,62778,1510,0,1341715
2020-07-05,Tripura,1581,1206,1,0,71338
2020-07-05,India,697846,424894,19701,83,9969662
2020-07-05,State Unassigned,4629,0,0,0,
2020-07-05,Uttar Pradesh,27707,18761,785,0,887997
2020-07-05,Uttarakhand,3124,2524,42,28,78306
2020-07-05,West Bengal,22126,14711,757,0,541088
2020-07-06,Andaman and Nicobar Islands,141,74,0,0,17095
2020-07-06,Andhra Pradesh,20019,8920,239,0,1033852
2020-07-06,Arunachal Pradesh,270,92,2,0,27645
2020-07-06,Assam,12523,7942,14,3,471221
2020-07-06,Bihar,12140,9014,97,0,264109
2020-07-06,Chandigarh,487,401,6,0,8528
2020-07-06,Chhattisgarh,3305,2644,14,0,185399
2020-07-06,Delhi,100823,72088,3115,0,657383
2020-07-06,Dadra and Nagar Haveli and Daman and Diu,400,175,0,3,34444
2020-07-06,Goa,1813,1061,7,0,77033
2020-07-06,Gujarat,36858,26323,1961,0,418464
2020-07-06,Himachal Pradesh,1077,750,10,13,89305
2020-07-06,Haryana,17504,13335,276,0,315853
2020-07-06,Jharkhand,2854,2068,20,0,159176
2020-07-06,Jammu and Kashmir,8675,5318,138,0,406212
2020-07-06,Karnataka,25317,10529,402,4,722305
2020-07-06,Kerala,5623,3341,28,2,275823
2020-07-06,Ladakh,1005,836,1,0,14537
2020-07-06,Maharashtra,211987,115262,9026,17,1138706
2020-07-06,Meghalaya,88,43,1,0,21502
2020-07-06,Manipur,1390,734,0,0,56584
2020-07-06,Madhya Pradesh,15284,11579,617,0,417402
2020-07-06,Mizoram,197,133,0,0,15006
2020-07-06,Nagaland,625,243,0,0,20484
2020-07-06,Odisha,9526,6486,48,0,297234
2020-07-06,Punjab,6491,4494,169,0,342524
2020-07-06,Puducherry,1011,480,14,0,21382
2020-07-06,Rajasthan,20688,16278,461,0,920600
2020-07-06,Sikkim,125,65,0,13,11407
2020-07-06,Telangana,25733,14781,306,0,122218
2020-07-06,Tamil Nadu,114978,66571,1571,0,1376497
2020-07-06,Tripura,1692,1219,1,13,73058
2020-07-06,India,720346,440209,20174,96,10211092
2020-07-06,State Unassigned,4913,0,0,0,
2020-07-06,Uttar Pradesh,28636,19109,809,0,917114
2020-07-06,Uttarakhand,3161,2586,42,28,79605
2020-07-06,West Bengal,22987,15235,779,0,552007
2020-07-07,Andaman and Nicobar Islands,147,74,0,0,17381
2020-07-07,Andhra Pradesh,21197,9745,252,0,1050090
2020-07-07,Arunachal Pradesh,276,105,2,0,28072
2020-07-07,Assam,13337,8330,16,3,485156
2020-07-07,Bihar,12525,9338,98,0,269277
2020-07-07,Chandigarh,492,401,7,0,8669
2020-07-07,Chhattisgarh,3415,2728,14,0,189038
2020-07-07,Delhi,102831,74217,3165,0,679831
2020-07-07,Dadra and Nagar Haveli and Daman and Diu,427,185,1,3,34761
2020-07-07,Goa,1903,1156,8,0,79864
2020-07-07,Gujarat,37636,26744,1978,0,425830
2020-07-07,Himachal Pradesh,1083,777,10,13,91175
2020-07-07,Haryana,17999,13645,279,0,323491
2020-07-07,Jharkhand,3018,2104,22,0,161564
2020-07-07,Jammu and Kashmir,8931,5399,143,0,413358
2020-07-07,Karnataka,26815,11100,417,4,740047
2020-07-07,Kerala,5895,3452,28,4,285968
2020-07-07,Ladakh,1041,860,1,0,14833
2020-07-07,Maharashtra,217121,118558,9250,19,1164860
2020-07-07,Meghalaya,94,43,1,0,21847
2020-07-07,Manipur,1430,771,0,0,57769
2020-07-07,Madhya Pradesh,15627,11768,622,0,427143
2020-07-07,Mizoram,198,139,0,0,15058
2020-07-07,Nagaland,644,303,0,0,21209
2020-07-07,Odisha,10097,6703,54,0,302780
2020-07-07,Punjab,6749,4554,175,0,352363
2020-07-07,Puducherry,1041,517,14,0,22055
2020-07-07,Rajasthan,21404,16575,472,0,940758
2020-07-07,Sikkim,127,65,0,13,11581
2020-07-07,Telangana,27612,16287,313,0,128438
2020-07-07,Tamil Nadu,118594,71116,1636,0,1413435
2020-07-07,Tripura,1716,1248,1,13,74230
2020-07-07,India,743491,457045,20653,100,10473771
2020-07-07,State Unassigned,5034,0,0,0,
2020-07-07,Uttar Pradesh,29968,19627,827,0,947453
2020-07-07,Uttarakhand,3230,2621,43,28,81447
2020-07-07,West Bengal,23837,15790,804,0,562137
2020-07-08,Andaman and Nicobar Islands,149,74,0,0,17643
2020-07-08,Andhra Pradesh,22259,11101,264,0,1077733
2020-07-08,Arunachal Pradesh,287,109,2,0,28581
2020-07-08,Assam,14033,8727,22,3,485156
2020-07-08,Bihar,13274,9541,100,0,275554
2020-07-08,Chandigarh,507,402,7,0,8833
2020-07-08,Chhattisgarh,3526,2835,14,0,191938
2020-07-08,Delhi,104864,78199,3213,0,701859
2020-07-08,Dadra and Nagar Haveli and Daman and Diu,442,196,1,4,35234
2020-07-08,Goa,2039,1207,8,0,82555
2020-07-08,Gujarat,38419,27313,1994,0,433864
2020-07-08,Himachal Pradesh,1101,820,10,13,93018
2020-07-08,Haryana,18690,14106,282,0,332504
2020-07-08,Jharkhand,3134,2170,22,0,164504
2020-07-08,Jammu and Kashmir,9261,5567,149,0,421571
2020-07-08,Karnataka,28877,11878,471,4,759181
2020-07-08,Kerala,6196,3559,28,4,296183
2020-07-08,Ladakh,1047,888,1,0,14938
2020-07-08,Maharashtra,223724,123192,9448,19,1194565
2020-07-08,Meghalaya,100,45,2,0,22000
2020-07-08,Manipur,1435,793,0,0,57769
2020-07-08,Madhya Pradesh,16036,11987,629,0,437930
2020-07-08,Mizoram,203,143,0,0,15183
2020-07-08,Nagaland,657,304,0,0,21980
2020-07-08,Odisha,10624,7006,61,0,308698
2020-07-08,Punjab,6907,4828,178,0,360189
2020-07-08,Puducherry,1151,584,14,0,22743
2020-07-08,Rajasthan,22063,16866,482,0,963454
2020-07-08,Sikkim,133,71,0,13,11820
2020-07-08,Telangana,29536,17279,324,0,134801
2020-07-08,Tamil Nadu,122350,74167,1700,0,1449414
2020-07-08,Tripura,1773,1324,1,13,75641
2020-07-08,India,769052,476553,21145,101,10740832
2020-07-08,State Unassigned,5018,0,0,0,
2020-07-08,Uttar Pradesh,31156,20331,845,0,1003280
2020-07-08,Uttarakhand,3258,2650,46,28,83900
2020-07-08,West Bengal,24823,16291,827,0,572523
2020-07-09,Andaman and Nicobar Islands,156,83,0,0,17852
2020-07-09,Andhra Pradesh,23814,12154,277,0,1094615
2020-07-09,Arunachal Pradesh,302,120,2,0,29232
2020-07-09,Assam,14601,9148,27,3,508973
2020-07-09,Bihar,13978,9792,109,0,284059
2020-07-09,Chandigarh,523,403,7,0,9096
2020-07-09,Chhattisgarh,3666,2903,15,0,196150
2020-07-09,Delhi,107051,82226,3258,0,724148
2020-07-09,Dadra and Nagar Haveli and Daman and Diu,456,206,1,4,35391
2020-07-09,Goa,2151,1273,9,0,84945
2020-07-09,Gujarat,39280,27742,2009,0,441692
2020-07-09,Himachal Pradesh,1140,833,10,13,94720
2020-07-09,Haryana,19364,14505,287,0,342404
2020-07-09,Jharkhand,3268,2210,23,0,167650
2020-07-09,Jammu and Kashmir,9501,5695,154,0,429787
2020-07-09,Karnataka,31105,12835,488,4,779209
2020-07-09,Kerala,6535,3708,28,4,307219
2020-07-09,Ladakh,1055,915,1,0,15067
2020-07-09,Maharashtra,230599,127259,9667,19,1225831
2020-07-09,Meghalaya,113,45,2,0,22544
2020-07-09,Manipur,1450,799,0,0,59740
2020-07-09,Madhya Pradesh,16341,12232,634,0,449680
2020-07-09,Mizoram,203,143,0,0,15523
2020-07-09,Nagaland,673,304,0,0,22697
2020-07-09,Odisha,11201,7407,67,0,314987
2020-07-09,Punjab,7140,4945,183,0,369425
2020-07-09,Puducherry,1200,619,16,0,23515
2020-07-09,Rajasthan,22563,17070,491,0,987272
2020-07-09,Sikkim,134,71,0,13,12012
2020-07-09,Telangana,30946,18192,331,0,140755
2020-07-09,Tamil Nadu,126581,78161,1765,0,1491783
2020-07-09,Tripura,1789,1338,1,13,77439
2020-07-09,India,794842,495961,21624,102,11024491
